"SITE_ID","VISIT_NO","DATE_COL","YEAR","SITETYPE","STATE_NM","AG_ECO3","AG_ECO9","AG_ECO5","US_L3CODE","US_L4CODE","LAT_DD83","LON_DD83","PROTOCOL","REALM","STRAH_ORD","OE_SCORE","AMMONIA_N_RESULT","ANC_RESULT","CHLORIDE_RESULT","COLOR_RESULT","COND_RESULT","DOC_RESULT","MAGNESIUM_RESULT","SODIUM_RESULT","POTASSIUM_RESULT","NTL_RESULT","PTL_RESULT","SULFATE_RESULT","TSS_RESULT","TURB_RESULT","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","WQII","H2O_dD","H2O_d18O","d.excess","MAST_SY","MSST_SY","MWST_SY","LDCBF_G08","XDEPTH_CM","SDDEPTH_CM","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RpRat","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XC","XCMGW","QR1","QRVeg1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl","CatAreaSqKm","WsAreaSqKm","CatAreaSqKmRp100","WsAreaSqKmRp100","PSUMPY_SY_PT","PSUMPY_SY_WS","TMEAN_PWSY_PT","TMEAN_PWSY_WS","TMEAN_WSY_PT","TMEAN_WSY_WS","TMEAN_SSY_PT","TMEAN_SSY_WS","TMEAN_SY_PT","TMEAN_SY_WS","PMAXWs","PMINWs","Precip8110Ws","Tmax8110Ws","Tmean8110Ws","Tmin8110Ws","BFIWs","ElevWs","PermWs","RunoffWs","HydrlCondWs","WDMAX_PT","WDMIN_PT","WDSUM_PT","PCTOW_WS","PCTICE_WS","PCTURBOP_WS","PCTURBLO_WS","PCTURBMD_WS","PCTURBHI_WS","PCTDECID_WS","PCTCONIF_WS","PCTMXFST_WS","PCTSHRB_WS","PCTGRS_WS","PCTHAY_WS","PCTCROP_WS","PCTWDWET_WS","PCTHBWET_WS","PCTOW_WsRp100","PCTICE_WsRp100","PCTURBOP_WsRp100","PCTURBLO_WsRp100","PCTURBMD_WsRp100","PCTURBHI_WsRp100","PCTDECID_WsRp100","PCTCONIF_WsRp100","PCTMXFST_WsRp100","PCTSHRB_WsRp100","PCTGRS_WsRp100","PCTHAY_WsRp100","PCTCROP_WsRp100","PCTWDWET_WsRp100","PCTHBWET_WsRp100","PCTIMP_WS","PCTIMP_WsRp100","NABD_DensWs","NABD_NIDStorWs","NABD_NrmStorWs","AgKffactWs","FertWs","ManureWs","NPDESDensWs","NPDESDensWsRp100"
"NRS18_ID_10025","1","2019-06-27",2019,"PROB","Idaho","WMTNS","XER","West",12,"12a",44.0346782,-116.9170337,"BOATABLE","BOATABLE",6,1.189352505,0.017,958.74,1.71,12,108.2,1.96,2.446,8.019,1.112,0.449,71.766,3.427,"21.4",8.97,"S",10,10,10,7.92,6.519647153,10,10,10,93.05,-122.82,-16.37,8.15,10.0609082731348,20.306740539577,2.72705795862089,1.323060596,129.794,60.38040857,80.34528,45.01129341,83.18181818,0.75,1.481818182,NA,2868.117207,2.102059991,NA,0,0,NA,1.117574563,0.984485428,0.778999395,0,100,0.346790248,NA,0.213636364,0.040909091,0.054545455,0.618181818,0.013512727,41.17647059,NA,0.169318182,0.153409091,0.276136364,0.732954545,0.487280994,0.429829545,0.427993337,0.748231385,0.121218182,0.621240909,0.126990476,0,0.121832359,71.81818182,-0.129037756,-0.201914638,0.778999395,"2 Medi","Good",0.692589395,"Good",0.199162244,"Good",0.700998214,82.05718004,1.914116588,0.009618159,-2.016908034,16.76658951,1.224444732,0.00196526,-2.706579891,0.090723315,0.089480922,0.7632,8531.4735,0.1557,1443.6495,303.124603271484,790.438710924263,0.659779906272888,-3.92331838745883,0.845019578933716,-3.75052908329894,23.9609127044678,18.7339982036464,10.9577217102051,6.02779184107062,107.182094886657,20.8191696428524,773.07530711136,12.9666478914547,6.13776926903321,-9.36870859293146,65.9582783325764,1565.30368379694,22.3316223361331,555.657802301091,35.5744825734911,9,2,69,1.9312795146114,0.0355190694784435,0.98828883427933,0.400520496254252,0.126073180676234,0.020950659929964,0.335811861807928,40.363693329177,0.140873672056767,26.6043948914569,21.9262686568739,2.05753203124876,2.83487957853939,1.56122503340132,0.528977790296131,0.658269198998788,0.0077304082466,1.33704891665186,0.619118421749878,0.218820426980372,0.0309839749883888,0.291760569307162,43.5455143371019,0.105732035372852,25.8411962183342,16.3408361932727,2.89921480248495,3.23486414119217,3.84419486862982,0.983133371361955,0.367778707863302,0.625408729750539,0.0052745870921359,15774.6844504645,15774.6844504645,0.0203602226508703,3.18133956578544,0.697415399578982,0,0
"NRS18_ID_10027","1","2019-08-14",2019,"PROB","Idaho","WMTNS","WMT","West",15,"15j",46.24417899,-116.0405007,"BOATABLE","BOATABLE",6,0.551487764,0.008,374.43,0.592,10,42.33,1.9,0.939,2.77,0.722,0.126,16.47,0.931,"1.7",1.07,"S",10,10,10,10,10,0,10,10,87.5,-117.4,-15.62,7.55,9.07320064677242,19.2090764879693,2.3031710333823,1.936608353,126.735534,102.8280358,117.536448,54.37298749,151.4545455,3.172727273,6.063636364,NA,3992.477585,2.189238633,NA,0,0,NA,1.58634474,0.602893893,0.25263028,41.74757282,58.25242718,0.42902717,NA,0.027272727,0.022727273,0,0.340909091,0,19.38502674,NA,0.288636364,0.251136364,0.602272727,1.140909091,0.370488357,0.613409091,0.697944927,2.310654545,0.590918182,2.310654545,0,0,0.144542613,113.1818182,0.061041021,-0.45480538,0.25263028,"3 High","Good",-0.11286972,"Good",0.183761021,"Good",-0.048613781,1196.696413,3.077983989,0.09523455,-1.021205464,22.90787636,1.359984831,0.001823037,-2.739204623,-0.61123743,0.77931443,10.6839,12565.7694,1.3644,2199.8232,669.310546875,1000.23324340626,-0.542614936828613,-4.43830276071563,-0.635478734970093,-4.53005975137669,20.9930229187012,16.6692928252359,9.1284875869751,4.89065867392448,131.154764164302,40.7125634026039,1016.99455860609,11.4976314915176,5.39202323784358,-9.25692673491139,68.635551612144,1507.50870061781,9.95546173781991,607.456329001231,1.67743018784382,14,5,123,0.20534357410697,0.0012605674587661,0.438949643624687,0.126708516551322,0.0486464442042044,0.0088168098962567,0.0185933700168013,65.0713230500633,0.096275839663268,17.4571546729164,9.7437782043016,0.968710280486287,5.54156914577789,0.152879615950934,0.0780334230866913,0.369561517489224,0.0002045618938831,0.883952855847688,0.270962684637565,0.0837476393557445,0.0178787095253836,0.0128464869358592,71.839150528097,0.135910922295937,13.2645296221987,6.67698204110221,0.902690725327381,4.56033921271491,0.637578510854872,0.331922129014732,0.143279893390372,0.284368443791301,7.95812789625122e-05,5.49706729458206,5.49706729458206,0.0249171928938947,3.59594315012657,0,0,0
"NRS18_ID_10036","1","2019-07-09",2019,"PROB","Idaho","WMTNS","XER","West",80,"80b",43.03562296,-111.971311,"WADEABLE","WADEABLE",3,1.221009433,0.016,4170.98,56.594,10,635.4,2.84,20.671,20.319,2.534,0.31,94.71,35.081,"8",5.39,"S",6.987173372,10,8.968901846,10,9.390537289,0,10,10,81.68,-130.85,-17.42,8.49,8.25857200792158,16.0729517034792,2.74421364347982,0.663010734,37.14666667,9.096342407,0.518634615,14.25347671,3.563636364,0.258181818,5.610909091,1.257240321,150,-2.110924375,100,100,100,100,1.070875114,-3.181799489,-2.773935109,19.33333333,80.66666667,0.383708095,0,0.045454545,0.159090909,0,0.190909091,0,20.58823529,14.43850267,0,0.045454545,0,0.335227273,0.306238612,0.250852273,0.59870016,1.491902316,0,0.366685,1.125217316,0.253980952,0.352820802,2.2275,-0.461894902,-0.697000411,-2.773935109,"2 Medi","Medi",-1.248001794,"Good",-0.071794508,"Medi",-0.310436661,0.390254688,-0.408651872,0.007106408,-2.148349835,0.046032969,-1.336931013,0.000838245,-3.076628976,-0.333232406,-0.963632872,0.0117,54.9153,0.0117,11.3103,426.239837646484,455.793919398457,-5.77593755722046,-5.2856713679911,-5.88633966445923,-5.39436810117044,18.7567920684814,19.3205345711528,5.25048780441284,5.60613911847719,58.6392153006539,26.365029418031,455.792267719628,12.6627135678824,5.7664847104874,-11.1278324315754,83,1815.92941803104,3.28179163184031,89.221380926627,19.913952945975,10,5,91,0,0,0.195027615254765,0.0081944376157464,0.0016388875231492,0,0.806332661389449,1.44877657046397,0.0737499385417179,93.5690053591622,0.376944130324336,0.0163888752314928,1.86833177639019,0.632610583935625,1.00299916416736,0,0,0.485398265298003,0.0079573486114426,0.0079573486114426,0,0.127317577783083,0.660459934749741,0,88.7721811092544,0.557014402800987,0,2.2758017028726,2.95217633484523,4.15373597517307,0.0615402264942557,0.122224874671759,0,0,0,0.0073354966648638,2.27287477260436,0.0536899552583706,0,0
"NRS18_ID_10037","1","2019-08-08",2019,"PROB","Idaho","WMTNS","WMT","West",17,"17j",44.35865188,-111.4414907,"BOATABLE","BOATABLE",6,0.577335374,0.007,1174.44,2.44,15,141.8,1.06,3.784,10.814,2.226,0.211,54.896,2.769,"4.9",3.54,"S",8.717585586,10,5.457391304,6.25,0,10,10,10,75.53,-128.51,-17.1,8.3,7.81997564120649,15.5529459896972,1.04049300560304,1.188357353,62.625,11.52203771,88.38,2.642204173,151.9090909,0.22,0.218181818,NA,3893.48199,1.053604985,NA,0,0,NA,0.820186048,0.233418937,-0.134752368,0,100,0.042190885,NA,0.320454545,0.427272727,0.004545455,0.018181818,0.008651364,0.401069519,NA,0,0.05,0,0.05,0.203773167,0.1225,0.333339394,0.500013636,0.500013636,0.500013636,0,0,0.120236626,150.8181818,-1.22184875,-1.550030994,-0.134752368,"2 Medi","Medi",-0.500252368,"Poor",-1.09912875,"Poor",-1.204446978,96.05801815,1.982533622,0.065876426,-1.181269973,36.83244754,1.566230579,0.02525963,-1.597573016,0.515615081,0.226762016,0.1089,1458.1512,0.0414,279.2412,746.683959960938,925.37735687591,-8.17018222808838,-8.59099898773087,-8.17210483551025,-8.57430426325577,16.3799877166748,15.4984585613248,2.61632513999939,1.83352032045383,108.949833597503,41.1295081744609,882.958121266183,9.5600267957852,2.49155557852902,-14.8939483743941,80.8275771401484,2130.87132046183,13.7873454368941,494.12123187225,54.1745519955886,16,6,121,3.82188760671733,0,1.00279724077997,0.146219404407444,0.059932056428716,0.0104310170303326,0.43964576513053,49.4975212447104,0.0569076787098621,32.5134800835469,2.93969514272594,0.0003703319655739,0,2.55313029266101,6.92249198848514,1.09002539739838,0,0.944667190944603,0.153415756700659,0.076385576340454,0.013536684414764,0.751608287029278,45.7024250003223,0.0383539391751647,28.6926141271417,2.07272422550827,0.0006446040197506,0,5.6734822798355,14.7823816829322,0.190738244428973,0.232769734552065,0.0054863994899843,55852.7472871126,55844.288082059,0.0001035201287767,0.0423406708440112,0,0,0
"NRS18_ID_10041","1","2019-08-12",2019,"PROB","Idaho","WMTNS","WMT","West",15,"15j",46.44126081,-116.2131745,"BOATABLE","BOATABLE",6,0.771961944,0.009,404.04,0.636,20,44.5,1.81,1.065,2.958,0.825,0.12,19.609,1.079,"2.5",3.16,"S",10,10,10,10,0,0,10,10,75,-116.83,-15.68,8.64,9.07953924969136,18.9201270380481,2.32385632317366,1.906451326,298.6459429,190.7361819,185.132472,162.6885873,96.09090909,2.654545455,7.209090909,NA,2811.075316,2.10924677,NA,0,0,NA,1.557507314,0.551739457,0.202795445,6.730769231,93.26923077,0.544754051,NA,0.086363636,0.040909091,0,0.505,0,20.45454545,NA,0.140909091,0.269318182,0.277272727,0.55,0.312745404,0.3475,0.690143464,2.2273,0.818181818,2.2273,0,0,0.131288443,77.81818182,-0.251811973,-0.288192771,0.202795445,"3 High","Good",-0.162704555,"Good",-0.129091973,"Good",0.197063864,809.6022627,2.908271713,0.058955482,-1.229475807,87.8777531,1.943878944,0.006399285,-2.193868576,-0.065292165,0.587223052,0.1854,13732.4232,0.0332999999999999,2414.3553,716.402954101562,994.48175067756,-0.612006187438965,-4.26254273468631,-0.919365108013153,-4.36576419927757,20.8013038635254,16.8243838342996,9.04433631896973,5.06932148430095,130.682256180395,39.9420946625065,1013.23448582539,11.7041612692609,5.58081586455987,-9.03555737722363,68.2743586943927,1462.06635407617,9.51354884884351,577.142555685292,5.75499826514379,15,5,122,0.207494333556513,0.0011534745011353,0.484039845203722,0.137302788629468,0.0483869445561508,0.0085068744458734,0.0192551595700895,64.3894305558541,0.0910655010981601,17.5033267253226,9.91041697578909,1.01751524814644,5.83848814097136,0.20155000757623,0.103675074621936,0.381232207206619,0.0001863851604608,0.935877167706012,0.289903478580804,0.0823449638916028,0.0165882792810155,0.0140534410987479,70.7730548192306,0.124356179059478,13.545877029781,6.99216474062455,0.934423363454418,4.58630508939591,0.857409015151995,0.455525332166314,0.154423496065866,0.302203408089936,7.28203599201633e-05,5.03005762304209,5.03005762304209,0.025778309541174,3.81970643025333,0,0,0
"NRS18_ID_10053","1","2019-06-18",2019,"PROB","Idaho","WMTNS","WMT","West",16,"16k",43.71880286,-115.3064835,"WADEABLE","WADEABLE",1,0.994983017,0.007,143.64,0.086,10,15.1,0.6,0.257,1.104,0.203,0.04,9.305,0.326,"2.9",0.92,"R",10,10,10,10,10,10,10,10,100,-132.75,-17.87,10.17,6.49188173102463,11.2094100195196,2.37417922331874,2.432349519,33.24666667,6.408820125,1.006,2.972780583,3.627272727,0.259090909,0.731818182,1.028181103,150,1.683368403,62.27272727,4.761904762,12.38095238,25.71428571,2.22212929,-0.538760887,-0.748981116,98.66666667,1.333333333,0.089415899,0,0.022727273,0,0.027272727,0.136363636,0.059581955,77.54010695,55.0802139,0.015909091,0.110227273,0.047727273,0.497727273,0.637011473,0.323977273,0,0,0,0,0,0,5.5,3.223809524,-0.294369507,-0.83456681,-0.748981116,"1 Low","Good",0.009040551,"Poor",-0.254553622,"Poor",-0.643743129,3.484760038,0.542172878,0.912110001,-0.039952782,0.501389785,-0.299824518,0.131235044,-0.881950179,1.190447407,0.284807145,1.9485,3.8205,0.3744,0.7344,930.393127441406,944.228083001178,-5.07713651657104,-5.23389598117786,-4.89223909378052,-5.05364657177856,17.533073425293,17.334266503086,4.68325424194336,4.49388943134276,149.364428739694,22.0073027090695,1082.39531704358,8.61653161919906,3.02904681067138,-6.37931436059128,74,2395.13334275618,21.606183745583,354.40023557126,0.260099979436212,12,3,94,0,0.094228504122497,0,0,0,0,0,31.2367491166078,0,22.1436984687868,41.4840989399293,0,0,0,0,0,0.122549019607843,0,0,0,0,0,26.1029411764706,0,41.1764705882353,31.1274509803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NRS18_ID_10056","1","2019-08-06",2019,"PROB","Idaho","WMTNS","WMT","West",17,"17e",44.59477382,-111.4556269,"WADEABLE","WADEABLE",2,0.842610837,0.003,1593.29,0.207,10,160.99,0.62,6.045,1.373,0.562,0.03,22.493,0.728,"1",0.14,"R",10,10,10,10,10,10,10,10,100,-131.13,-18.08,13.51,7.07668463667196,11.0301094461688,1.65648964767075,1.620616525,22.16666667,5.975808801,0.42975,4.627035465,1.772727273,0.1,0.1,1.128391368,150,1.485898345,52.90909091,0,25.71428571,25.71428571,1.74311528,-0.257216935,-0.13471818,100,0,0.208738442,0,0.027272727,0.027272727,0.004545455,0.086363636,0.00302735,93.85026738,74.06417112,0.029545455,0.05,0.063636364,0.254545455,0.581578816,0.214545455,0.029413192,0.030304545,0.030304545,0.030304545,0,0,3,1.942857143,-0.577499695,-1.016086822,-0.13471818,"1 Low","Good",0.643049896,"Poor",-0.521984986,"Poor",-0.87514441,0.174612726,-0.757924108,0.018597572,-1.730543742,0.059004471,-1.229115076,0.006284421,-2.201734711,-0.123167321,-1.241932544,0.036,9.3888,0.0278999999999999,2.241,1074.11437988281,1378.69481607509,-8.51459693908691,-8.7365180519999,-8.47968673706055,-8.62369996108244,15.4443292617798,14.7238795454727,1.71050846576691,1.13690184243019,190.421108128834,77.3796012269939,1401.24241223396,6.97238495059356,1.31620436007832,-14.9497557767945,81.7647622699387,2588.16211177147,16.3946721625767,479.975843558282,2.20166192121372,16,7,127,0,0,0,0,0.0095858895705521,0,1.11196319018405,60.5540644171779,0,19.4689417177914,18.8266871165644,0,0,0.0287576687116564,0,0,0,0,0,0,0,1.92771084337349,70.8835341365462,0,19.2771084337349,7.91164658634538,0,0,0,0,0.0087231595092024,0,0,0,0,0,0,0,0,0
"NRS18_ID_10110","1","2019-08-20",2019,"PROB","Idaho","WMTNS","WMT","West",15,"15p",47.23101448,-116.2730928,"WADEABLE","WADEABLE",1,1.197346524,0.007,852.57,0.332,11,87.18,1,0.979,2.267,1.773,0.13,22.226,0.862,"0.9",0.56,"S",10,10,10,10,10,10,10,10,100,-110.61,-15.14,10.52,8.4541367858658,14.435562877081,1.38125877603076,2.597336075,18.7,12.03225531,0.555,7.126109381,3.681818182,0.563636364,0.563636364,1.02813746,150,2.896892149,18.66666667,0,3.636363636,3.636363636,2.260107311,0.636784839,0.299556075,90.90909091,8.391608392,0.381075368,53.63636364,0.05,0.05,0.009090909,0.177272727,0.007543374,96.25668449,88.77005348,0.045454545,0.222727273,0.093181818,0.529545455,0.579262147,0.338295455,0.405416654,0.68185,0,0.68185,0,0,4,2.99047619,-0.267971962,-0.727525465,0.299556075,"2 Medi","Good",1.029324492,"Poor",-0.275554255,"Poor",-0.518448861,3.961108394,0.597816727,0.369882473,-0.431936247,0.041782575,-1.379004801,0.003901595,-2.408757775,-0.329287678,0.080648101,10.7091,10.7091,1.1646,1.1646,849.668334960938,920.720490469787,-3.17298483848572,-3.32312051616102,-3.60595536231995,-3.73864829675603,17.1847763061523,17.2669331912766,6.09473276138306,5.96508445911421,190.739137742667,36.3712917051853,1258.89465229851,11.7791323433902,6.19184154894529,0.600615755197916,58.0151273216237,1204.90305235734,5.10969661316077,722,0.015479000285234,17,5,141,0,0,0,0,0,0,0.487435918984789,44.7096394655013,0.916043364988654,35.0533658290613,18.833515421464,0,0,0,0,0,0,0,0,0,0,0,56.3369397217929,1.54559505409583,26.4296754250386,15.6877897990726,0,0,0,0,0.054458357845197,0.0525502318392581,0,0,0,0,0,0,0,0
"NRS18_ID_10117","1","2019-08-01",2019,"PROB","Idaho","WMTNS","WMT","West",17,"17ab",44.05418728,-113.4389387,"WADEABLE","WADEABLE",2,0.813202391,0.006,2688.77,1.6059,11,290.01,0.85,8.183,4.569,0.638,0.146,30.803,9.773,"4.4",1.54,"R",9.895094324,8.461190395,10,10,9.303797468,10,10,10,97.08,-130.75,-17.18,6.68,5.64915785024932,11.678490885359,1.48589901393021,2.030368915,27.4,9.740250675,0.476125,6.676778523,2.145454545,0.336363636,0.65,1.129068372,150,0.834695504,56.90909091,5.714285714,14.28571429,54.28571429,2.042561551,-1.207866047,-1.195673411,92.66666667,7.333333333,0.243678048,0,0,0.004545455,0.004545455,0.470454545,0.003436723,71.65775401,46.25668449,0,0.034090909,0,0.5125,0.626828017,0.330625,0,0,0,0,0,0,3,2.05952381,-0.281913705,-0.318347694,-1.195673411,"1 Low","Medi",-0.429631514,"Medi",-0.166140449,"Good",-0.086328027,1.17227343,0.069028922,0.033106623,-1.480085112,0.089558758,-1.047891939,0.002529263,-2.597005972,-0.509329971,-0.749576863,5.6061,35.4087,0.3267,4.5783,520.829833984375,726.648576145083,-8.52924823760986,-8.14997438898305,-8.52673244476318,-8.21955290666523,15.296989440918,14.2488922094965,2.05516457557678,1.34038566599222,85.2796431385507,38.3763820755916,718.835921753959,7.48000088320667,1.41300364157665,-12.1672156110134,77.4435096459345,2659.06862211829,7.6475533131688,46.6396309381593,25.0027073301757,9,4,79,0,0.020333985715375,0.0101669928576875,0,0,0,0,29.7638715908802,0,69.5879826144422,0.353303001804641,0,0,0.0050834964288437,0,0,0,0.0589738549243168,0,0,0,0,36.2492628268134,0,63.5541576567722,0.0982897582071948,0,0,0.0393159032828779,0,0.0585872963424243,0.253390996658148,0,0,0,0,0,0,0,0
"NRS18_ID_10120","1","2019-08-15",2019,"PROB","Idaho","WMTNS","WMT","West",17,"17ad",45.10608604,-113.6464047,"WADEABLE","WADEABLE",1,1.176007051,0.004,511.33,0.152,10,53.45,0.58,1.073,1.646,0.384,0.053,19.549,0.677,"0",0.31,"S",10,10,10,10,10,10,10,10,100,-134.61,-18.33,12.01,6.45056333240491,12.4556567400123,1.74785621665297,2.020743846,20.20134228,9.187962061,0.6065,7.081857158,3.1,0.290909091,0.309090909,1.027191077,150,2.076355515,30,0,0,1.904761905,1.991466699,0.084888816,0.055611669,100,0,0.350563693,0,0.009090909,0.004545455,0.027272727,0.172727273,0.00655914,86.89839572,80.48128342,0.009090909,0.077272727,0.059090909,0.377272727,0.586117807,0.269772727,0.153852663,0.181827273,0,0.181827273,0,0,3.5,2.819047619,-0.411983086,-0.738196627,0.055611669,"1 Low","Good",0.779138433,"Poor",-0.351664844,"Poor",-0.541144826,0.874528099,-0.058226232,0.053427643,-1.272233987,0.047460844,-1.323664545,0.002899531,-2.5376723,-0.455290977,-0.682336333,4.2759,16.3683,0.6039,1.6236,345.788848876953,772.995908798867,-6.65561819076538,-8.05244323695992,-6.65791654586792,-7.98517950318579,18.3458557128906,14.01874522075,4.67762994766235,1.34434950257756,114.882443503601,43.8577005553417,907.804741654863,7.02935548249959,1.67388650290004,-9.91402679449937,76,2476.48455490185,15.9166470555892,105.511354264035,0.0172713264892819,12,6,93,0,0,0.0109968658932204,0,0,0,0,58.794743498103,0,23.4068290537197,15.9069665145434,0,0,0.0109968658932204,0,0,0,0.110864745011086,0,0,0,0,72.8381374722838,0,25.3325942350333,1.60753880266075,0,0,0.110864745011086,0,0.0006598119535932,0.0066518847006651,0,0,0,0,0,0,0,0
"NRS18_ID_10542","1","2019-07-10",2019,"PROB","Idaho","WMTNS","XER","West",80,"80a",42.41554141,-115.3669287,"WADEABLE","WADEABLE",4,1.081192316,0.008,1225.55,2.908,15,139.4,3.65,3.28,9.577,4.841,0.301,106.249,2.705,"3.9",3.92,"S",10,10,7.847521866,10,10,10,10,10,97.31,-116.58,-15.68,8.86,8.51889477319388,19.0514326406569,2.31518637290906,1.747397003,46.4,30.52735598,2.348064516,38.34604641,6.436363636,0.25,0.436363636,1.007997779,280,1.124299886,56.36363636,10.47619048,28.57142857,37.14285714,1.831696824,-0.707396939,-0.623097117,46,27.33333333,0.826423414,0,0.25,0.159090909,0.013636364,0.938636364,0.000128733,90.64171123,42.9144385,0.015909091,0.069047619,0.193181818,0.796590909,0.748799146,0.458465909,0,0,0,0,0,0,3,4.1,-0.093346677,-0.022900232,-0.623097117,"1 Low","Good",0.561037069,"Good",0.180798475,"Good",0.233832749,1.306683764,0.116170495,0.001492955,-2.825953353,0.213218188,-0.671175752,0.000243613,-3.613299599,-0.840323353,-1.135496063,0.0728999999999999,875.2311,0.0243,136.9611,284.991790771484,399.491994390947,-1.39333343505859,-3.09492733317656,-1.02960467338562,-2.82486272689409,21.4650917053223,18.5492273269745,8.59204578399658,6.28279580434111,52.6377772681981,14.3143564025547,399.208555852707,14.0961798089129,6.55060770344268,-9.46442482292918,66.8381435486011,1793.88132767906,5.0492350683151,47.7799284097651,1.96971765822497,7,2,64,0.0066839489593091,0,0.323400299646573,0.050386692154792,0.0061697990393622,0.0009254698559043,1.01904514133467,0.772356009744169,0.0977913147738922,64.1726967883111,31.8487083011561,1.07272239297712,0.13409029912214,0.237948582951406,0.256560810053482,0.0236563520590883,0,0.197793388049599,0.0381130116507533,0.008542571576893,0.0006571208905302,1.40098173861045,1.05073630395784,0.252991542854139,64.2256815986437,26.0548433095236,3.87964173769048,0.271390927788985,1.369439935865,1.22553046083888,0.0832460135385956,0.0515642762799072,0,0,0,0.0053239298740641,0.905220575457156,0.0685773163225118,0,0
"NRS18_ID_10547","1","2019-08-19",2019,"PROB","Idaho","WMTNS","XER","West",10,"10j",46.04582571,-115.8645184,"WADEABLE","WADEABLE",4,1.152784449,0.007,414.16,0.306,32,44.66,2.46,1.23,3.035,1.23,0.121,43.595,0.955,"1.5",1.1,"S",10,10,10,10,10,10,10,10,100,-109.82,-14.69,7.66,7.9439509208156,16.1543943586035,1.66621417710509,2.091410452,35,14.59901754,3.322,7.529162502,11.74545455,0.372727273,0.372727273,1.042399216,280,2.077655521,31.27272727,0,0.952380952,0.952380952,1.947893514,0.129762007,-0.013754931,100,0,0.215118929,0,0.040909091,0.040909091,0,0.059090909,1.76e-05,58.82352941,37.56684492,0.004545455,0.095454545,0.027272727,0.168181818,0.374901023,0.175681818,0.523472241,1.098513636,0.553036364,1.068209091,0.030304545,0,2,9.561904762,-0.749136614,-1.160579093,-0.013754931,"2 Medi","Good",0.687980603,"Poor",-0.807915715,"Poor",-0.866335147,8.190902095,0.913331735,0.044593986,-1.350723708,0.674375988,-0.171097902,0.003671526,-2.435153345,0.321142419,0.054538011,3.3777,183.6765,0.3681,35.4915,742.581848144531,970.219852846432,-1.33668088912964,-2.77319590823328,-1.52671766281128,-2.82625078220175,20.0435485839844,18.1575883845586,8.23549842834473,6.44427261450964,113.95998726021,41.9009383345175,952.740517961002,12.6206380808933,6.85388625885749,-7.17017566290927,66.3962515618492,1266.92790964549,6.99298468775265,317.478085111596,0.109949110691414,14,5,131,0,0,0.0999583506872136,0.004899919151334,0.0014699757454002,0.0004899919151334,0.0161697331994022,92.9313766322856,0.164147291569689,5.50162922311782,1.10542176054095,0.123477962613617,0,0.0308694906534042,0.0166597251145356,0,0,0.0710029161912007,0.0050716368708,0,0,0.0278940027894002,96.0973754279194,0.390516039051604,2.97451502472423,0.207937111702802,0.0025358184354,0,0.154684924559401,0.0684670977558006,0.059078325207634,0.0417902878153924,0,0,0,0.0012242447999608,0.165906362545018,0,0,0
