"SITE_ID","VISIT_NO","OE_SCORE"
"MTSS-1260",1,0.923491121
"GALS-1055",1,0.578055411
"VAR9-0903",1,1.161001001
"NYRO-1050",1,1.069091339
"TXLS-1118",1,0.769364268
"LARF-0002",1,1.058728052
"WIS9-0924",2,0.151865097
"WARF-0105",1,0.919061635
"OHR9-0902",2,0.691762694
"WAS9-0923",1,1.208436254
"NHLS-1044",1,1.137634669
"PALS-1086",1,0.865892808
"NYR9-0908",1,0.635951829
"GALS-1051",1,0.562200031
"VARS11-113",1,1.177528551
"IDS9-0922",1,0.627480405
"TXRM-1004",1,1.151852816
"WARF-0104",1,0.977238993
"ARR9-0901",1,0.454137491
"WIS9-0934",1,0.647414327
"ARRM-1005",1,0.34113078
"ARRM-1001",1,0.113534373
"IDLS-1063",1,0.961489267
"NYS9-0930",1,0.209540021
"NYS9-0935",1,0.976867487
"NYR9-0901",1,0.337504613
"ILRO-1025",1,0.753031848
"NYRM-1005",1,0.936666785
"NYRO-1055",1,0.220159948
"IDRO-1047",1,0.805386991
"IDR9-0911",1,0.595611401
"NYR9-0903",1,0.418997294
"KSS9-0938",2,0.753418587
"NYR9-0911",1,0.79414288
"UTS9-0927",2,0.59999955
"VARS11-112",1,1.031410655
"KYRM-1007",1,0.74295703
"NJSS-1085",1,0.980464248
"UTRM-1002",1,0.389154683
"WALS-1069",1,1.092707244
"NCRF-0001",1,0.915921612
"TXRO-1081",1,1.311667505
"VAR9-0904",1,0.609686094
"WIS9-0925",1,0.56355734
"COR9-0908",1,1.122767133
"SDS9-0942",2,0.895787528
"KSR9-0907",1,0.95625755
"NYS9-0933",1,0.635992225
"NYLS-1120",1,0.744509251
"WARF-0103",1,0.618024335
"PARF-0002",1,1.108697058
"RILS-1026",1,0.31836023
"NYR9-0912",1,0.209131729
"NYRO-1053",1,0.352531395
"MTRM-1008",1,0.300829293
"NHLS-1045",1,1.191180901
"KSRS-1348",1,1.048395646
"MOS9-0930",1,0.765789865
"MOS9-0937",2,0.784886225
"NCSS-1086",1,1.12956902
"PARO-1053",1,1.148089293
"SDR9-0902",1,1.210344631
"TXR9-0918",1,0.99488407
"UTRM-1001",1,0.519146441
"KYRM-1003",1,0.738269941
"USGS-0026",1,0.911342048
"MTRM-1004",1,0.747519068
"NYRM-1003",1,0.405173097
"MILS-1056",1,0.947186982
"KYLS-1062",1,1.194780782
"PASS-1163",1,0.783376808
"WARO-1040",1,1.111258864
"NYSS-1236",1,0.675848509
"WARF-0106",1,0.950130977
"VAR9-0902",1,0.831555456
"WIS9-0930",1,0.521949605
"MTR9-0901",1,0.84767959
"TXRM-1002",1,0.831555451
"UTR9-0905",1,0.478042777
"OHLS-1073",1,0.259397175
"WARF-0102",1,1.244673377
"NYLS-1117",1,0.922238887
"NYR9-0904",1,0
"WARF-0101",1,0.930389398
"MORO-1045",1,1.36100444
"NYR9-0913",1,0.473210226
"VAR9-0911",2,1.005441383
"ORRF-0106",1,0.984437276
"MIS9-0938",1,1.04476684
"OKR9-0902",2,1.001401954
"ARR9-0902",1,0.756023633
"KSRS-1255",1,1.306231886
"WIS9-0936",1,0.87976526
"IDRO-1049",1,0.31997361
"NYR9-0902",2,0.964821561
"GASS-1079",1,0.840099183
"TXRF-0009",1,1.151678986
"VAR9-0906",2,1.217256429
"OKSS-1405",1,1.031969795
"MORO-1044",1,0.740605453
"ALR9-0901",2,0.495229541
"CAR9-0909",1,0.417766277
"KSRS-1324",1,1.132071249
"SDSS-1194",1,1.142462015
"RISS-1080",1,0.743974695
"NYRM-1001",1,0.369581647
"GASS-1081",1,0.811324535
"ORRF-0104",1,0.956738391
"VARS11-111",1,0.350361386
"WAS9-0915",2,0.837641822
"TXS9-0931",1,0.902476905
"ARRM-1002",1,0.324056645
"COR9-0905",1,0.599296072
"ALRF-0002",1,0.779523915
"ARR9-0903",1,0.361233681
"MOR9-0911",1,0.579016803
"WILS-1093",1,0.816323205
"MTRM-1007",1,1.118159427
"IDR9-0908",2,0.890283489
"NYR9-0901",2,1.012513838
"TXRF-0004",1,0.949222855
"WARO-1044",1,1.120288848
"ARR9-0901",2,0.454137491
"ORRF-0105",1,0.607041562
"TXRM-1006",1,0.659787816
"NYRO-1054",1,0.712656123
"WIS9-0932",1,1.058159794
"ORLS-1096",1,1.313289322
"ORRO-1058",1,0.400377075
"MOR9-0909",1,0.854360146
"ALS9-0920",1,0.996521332
"NCRF-0003",1,1.300233152
"ALSS-1066",1,0.883216174
"NCR9-0909",1,0.938972039
"NCR9-0908",1,0.886470034
"COLS-1065",1,0.834313672
"ORRF-0101",1,0.718124418
"CORM-1003",1,0.963520082
"ORRF-0102",1,1.247115359
"ALS9-0921",1,0.89149109
"RISS-1081",1,0.900097445
"NYSS-1242",1,1.157657634
"NYSS-1255",1,0.721373273
"WISS-1168",1,0.559790264
"KSRS-1330",1,1.392177811
"COS9-0931",1,0.962792997
"COSS-1109",1,0.870433379
"ARS9-0945",2,0.800457354
"MOLS-1085",1,1.07204446
"NYRM-1007",1,0.355179879
"MOR9-0910",1,0.813769416
"MTR9-0901",2,0.84767959
"CORM-1002",1,1.206992359
"ARSS-1091",1,0.540850553
"OHLS-1068",1,0.238108192
"ORR9-0908",1,1.124503385
"VAR9-0905",1,1.2364434
"KSS9-0934",1,1.14087941
"RISS-1082",1,0.900461645
"COR9-0908",2,1.01049042
"VARS11-139",1,1.122324502
"AZRM-1004",1,0.367184026
"NYS9-0929",1,0.483055391
"PAR9-0906",1,1.01121817
"WISS-1165",1,0.205689714
"MOS9-0932",2,0.933075749
"NHRF-0003",1,0.964109464
"CAR9-0903",2,1.063355327
"COLS-1068",1,0.942348591
"MTRO-1064",1,1.163905421
"NYLS-1115",1,0.368100885
"TXRF-0005",1,1.480021497
"ORR9-0904",1,0.949194171
"PARM-1007",1,0.739187687
"VARS11-129",1,1.259481074
"ARR9-0907",1,0.634053502
"ARRO-1023",1,0.692622865
"WARO-1041",1,0.730060086
"NCRF-0005",1,0.942479729
"WILS-1092",1,0.860114812
"NCR9-0907",2,0.762238732
"MASS-1073",1,0.511558961
"UTR9-0903",1,0.61184469
"ARR9-0902",2,0.324010128
"GASS-1082",1,0.939045073
"GASS-1077",1,0.5956446
"MARO-1020",1,0.449621524
"MARO-1021",1,0.2948367
"MAS9-0916",1,0.332412586
"AZR9-0913",1,0.305646634
"AZRM-1001",1,0.71425409
"AZLS-1054",1,0.617781359
"AZR9-0904",1,1.239928709
"AZRO-1031",1,1.429548204
"FLS9-0917",1,0.785092673
"FLS9-0921",1,1.051087227
"NMSS-1081",1,0.913821052
"TXSS-1209",1,1.09928737
"FLR9-0902",1,0.766171751
"AZSS-1111",1,0.861971366
"FLSS-1069",1,0.973272626
"NMR9-0906",1,0
"TXR9-0905",1,0.795582332
"FLR9-0901",1,1.005134785
"NMS9-0926",1,0.476633728
"FLSS-1068",1,0.756189627
"GARO-1038",1,1.12068704
"ALS9-0917",1,0.678333491
"NMRM-1002",1,1.056116199
"NMS9-0920",1,0.845163905
"AZLS-1048",1,0.836653893
"AZLS-1063",1,0.560615575
"AZSS-1121",1,0.983408177
"FLR9-0903",1,1.147976311
"TXR9-0923",1,0.509154182
"TXSS-1205",1,0.556999662
"MSS9-0913",1,0.344791749
"NMR9-0903",1,1.378474699
"NMLS-1045",1,0.445434623
"FLRF-0001",1,1.243440748
"FLLS-1049",1,0.710578353
"FLS9-0919",1,1.000899601
"FLS9-0922",1,1.32284512
"FLS9-0923",1,0.765288741
"MSLS-1038",1,0.0777
"NMSS-1085",1,0.828986601
"MSR9-0901",1,0.924162715
"TXRO-1079",1,0.900971763
"MSLS-1040",1,1.197390796
"NMR9-0901",1,0.826029339
"FLRO-1024",1,0.99796644
"TXRF-0001",1,0.850311765
"TXRF-0003",1,0.826738371
"FLS9-0918",1,1.073071978
"FLS9-0915",1,1.007915532
"KSRF-0005",1,0.677128803
"TXRF-0007",1,0.143348621
"ALR9-0905",1,1.298460548
"KSRS-1260",1,1.434449195
"MSS9-0916",1,0.985797824
"NMRF-0009",1,1.013888534
"NMRO-1028",1,0.796426716
"UTS9-0929",1,0.615283018
"NMS9-0925",1,1.326885478
"ALLS-1039",1,0.875924284
"MSS9-0915",1,0.622823566
"UTRM-1008",1,1.226103384
"TXRF-0002",1,1.169229584
"FLRO-1025",1,1.242557028
"CALS-1089",1,0.44264421
"GARO-1032",1,0.816712502
"MSLS-1039",1,1.120370702
"NMLS-1047",1,0.231339805
"NMRF-0001",1,1.193188299
"UTS9-0931",1,0.639514907
"NMRF-0002",1,1.237867914
"MSSS-1082",1,0.790212151
"TXRF-0008",1,0.934195401
"FLLS-1047",1,0.778406899
"NMRM-1001",1,1.014852274
"FLS9-0921",2,1.146640611
"ALLS-1042",1,1.129392238
"ALR9-0902",1,0.786935891
"NMR9-0904",1,1.003297383
"NVR9-0902",1,0.410545981
"FLSS-1076",1,0.841812223
"FLR9-0902",2,0.86194322
"CASS-1215",1,0.904136137
"NMRO-1030",1,0.742880532
"AZR9-0913",2,0.509411057
"NMLS-1044",1,1.150563693
"TXRM-1015",1,0.452739126
"GARF-0003",1,1.085557822
"GARM-1002",1,0.690763157
"CASS-1278",1,1.169213041
"CASS-1339",1,0.356072644
"FLRM-1001",1,0.862236025
"NMR9-0902",1,1.158417527
"NMRM-1005",1,1.033084009
"TXRO-1082",1,1.144328471
"NMS9-0926",2,0.635511637
"GARF-0001",1,1.387394148
"SCSS-1058",1,0.567749422
"GALS-1052",1,1.020721108
"GARF-0002",1,0.923624274
"FLR9-0901",2,0.703594349
"SCRF-0002",1,1.288140073
"UTR9-0906",1,0.389840394
"OKRM-1021",1,0.129827899
"MIR9-0907",1,1.230372453
"KYR9-0906",1,0.404816733
"OHRO-1034",1,1.283826612
"NDSS-1131",1,1.296345492
"IAS9-0919",1,0.881975945
"INS9-0925",1,0.684529663
"SCSS-1054",1,0.645101945
"UTR9-0907",1,0.909682809
"CASS-1226",1,0.948669432
"SDS9-0944",1,1.227220884
"WVRM-1001",1,0.964104126
"MORO-1049",1,1.012599425
"AZLS-1054",2,0.514817799
"OKSS-1444",1,1.287303535
"TXRM-1017",1,0.281112853
"MOR9-0905",1,0.820055468
"SCS9-0920",1,1.342089856
"SDR9-0919",1,1.010717102
"AZSS-1116",1,0.620107028
"LAS9-0945",1,1.009711894
"LAR9-0904",1,0.695295837
"CASS-1181",1,1.101990086
"CARO-1043",1,0.313531656
"MNRM-1004",1,0.883179126
"MORO-1048",1,1.036789313
"NDSS-1115",1,0.923173985
"WVS9-0924",1,1.210908282
"NDR9-0921",1,0.883491375
"SCR9-0901",1,1.198650941
"SCR9-0902",1,0.939869057
"TXRM-1001",1,0.370572576
"TXR9-0902",1,0.740053565
"MSR9-0902",1,0.684226178
"FLSS-1107",1,0.720226913
"CORO-1032",1,0.322562169
"PASS-1165",1,0.927289321
"CARO-1047",1,0.349354633
"NDR9-0918",1,0.576641194
"ORRF-0113",1,0.900659935
"ORRF-0115",1,1.060510712
"MOS9-0940",1,0.655763864
"MSRF-0002",1,1.041586296
"OKRF-0101",1,0.415242065
"VTR9-0902",1,1.145659271
"WVSS-1042",1,0.985511358
"IARO-1018",1,0.963414353
"CORO-1035",1,0.479188653
"NDSS-1112",1,1.108527172
"UTRF-0001",1,0.924654804
"PASS-1164",1,0.964557317
"SDR9-0913",1,0.192437398
"CARO-1040",1,0.450257045
"FLLS-1063",1,0.369858707
"NCRO-1015",1,1.205819217
"SCRO-1015",1,1.422845794
"KSRS-1314",1,0.83816475
"MOR9-0908",1,1.108316065
"VTRS-1011",1,0.668026365
"IASS-1091",1,1.172194212
"NHS9-0913",1,0.958951448
"SDSS-1195",1,0.671479334
"MTR9-0918",1,1.169072302
"WVRF-0004",1,0.761334578
"OKRF-0004",1,0.934821037
"CALS-1098",1,1.020799853
"PASS-1167",1,1.071747771
"FLS9-0929",1,1.067146756
"LARM-1003",1,0.381745321
"MNLS-1096",1,0.773352883
"NMS9-0924",1,0.855343181
"VTR9-0904",1,1.206981552
"NER9-0913",1,0.255030216
"NES9-0931",1,0.241533637
"WVR9-0904",1,0.586246121
"WVS9-0925",1,0.855936594
"IAS9-0927",1,1.244065202
"NER9-0908",1,1.020127614
"IASS-1092",1,0.511175672
"NMR9-0902",2,0.643565293
"CARM-1014",1,1.084888166
"NHS9-0911",1,0.229265833
"SDLS-1110",1,1.501157556
"UTSS-1100",1,1.0266176
"UTRF-0002",1,1.004621275
"ALLS-1041",1,0.687393939
"MNRM-1008",1,0.948996715
"PASS-1166",1,0.381843305
"IAS9-0922",1,0.825307841
"MOLS-1082",1,0.805206989
"NVS9-0924",1,1.028621918
"OKRF-0003",1,0.35717937
"NMRM-1007",1,1.236241582
"UTLS-1059",1,0.133317944
"NDRF-0001",1,0.693807769
"SCR9-0903",1,0.568966288
"SCRF-0001",1,0.97674547
"SCS9-0922",1,1.005555353
"SDRM-1005",1,0.243573846
"ALR9-0902",2,0.786935891
"ALS9-0917",2,0.602963103
"ORRF-0108",1,1.174972929
"ORRF-0110",1,0.825123842
"ORRF-0119",1,1.085099921
"WYR9-0902",1,0.138430129
"MDS9-0918",1,1.003890723
"RISS-1079",1,0.662069175
"NDLS-1067",1,0.603718621
"SDRF-0002",1,1.247313479
"OKLS-1204",1,1.016648899
"OKLS-1209",1,0.789803034
"SCRM-1001",1,0.677375247
"SCRO-1013",1,0.382336096
"UTSS-1110",1,0.519808582
"MDSS-1090",1,0.605740448
"IASS-1093",1,0.932783098
"COSS-1095",1,0.721657834
"AZLS-1048",2,0.976096209
"MTR9-0919",1,0.958703025
"TXR9-0911",1,0.216729444
"CAR9-0910",1,0.286553339
"MSSS-1081",1,0.586939343
"GAR9-0901",1,0.940097943
"LAR9-0902",1,0.954189084
"NDLS-1072",1,0.544938365
"ORRM-1003",1,1.074375169
"SDRF-0003",1,0.932851882
"CASS-1248",1,0.980948187
"LASS-1049",1,1.279226374
"MNR9-0916",1,1.164687605
"MNRF-0002",1,0.981560635
"SCLS-1031",1,0.445489257
"NDR9-0908",1,0.709600613
"VTRS-1009",1,0.985520044
"VTRS-1061",1,0.787382961
"WVSS-1043",1,0.752509258
"NHRF-0001",1,0.934145616
"MDSS-1081",1,1.065095821
"NDSS-1133",1,1.266164151
"SDSS-1201",1,0.836142551
"WVRF-0005",1,1.051024314
"COSS-1111",1,0.494378892
"NDRF-0002",1,0.431895639
"TXLS-1117",1,0.930266325
"WARM-1005",1,0.531737188
"WVSS-1045",1,0.926424193
"WVSS-1047",1,0.189785791
"AZLS-1072",1,1.08137036
"COSS-1114",1,1.242763017
"IAS9-0919",2,0.783978618
"NDR9-0909",1,0.968416245
"SCR9-0904",1,0.16690777
"VTRS-1005",1,0.99506967
"SDRF-0004",1,1.307790161
"WARM-1002",1,0.318768761
"WVS9-0926",1,0.337492769
"GAR9-0906",1,1.322185999
"SCS9-0921",1,0.488183964
"ILS9-0922",1,0.499622803
"CARO-1042",1,0.382043583
"NDRM-1002",1,0.664463734
"NVLS-1069",1,0.912865521
"NVR9-0917",1,0.646930105
"WYRO-1034",1,1.060745465
"CALS-1115",1,0.852184752
"CAS9-0923",1,1.094406991
"TXRO-1078",1,0.777448579
"ORRM-1006",1,0.953804602
"MSR9-0905",1,0.850667283
"IALS-1055",1,0.736321146
"LARM-1002",1,0.114519854
"NHRF-0002",1,0.757010572
"CORM-1004",1,1.151857984
"MSS9-0917",1,0.60616799
"CARM-1006",1,0.189620645
"MNRF-0005",1,1.463459531
"NDR9-0921",2,0.883491375
"ORRF-0107",1,1.189089204
"ALRO-1020",1,0.65266229
"CARO-1050",1,0.279532447
"FLRM-1002",1,1.011392813
"MTS9-0927",1,0.97266691
"MTSS-1289",1,1.037691033
"NDR9-0918",2,0.576641194
"OKSS-1431",1,0.546220518
"ORRF-0116",1,0.963998165
"PARO-1049",1,1.038056267
"ORRF-0118",1,0.98378784
"NDLS-1065",1,1.2576155
"NES9-0922",1,0.463761285
"GARO-1034",1,1.222937438
"MNRF-0004",1,0.961288548
"MOR9-0912",1,0.675245553
"MTS9-0948",1,0.940709889
"PARM-1003",1,1.114568657
"SDR9-0913",2,0.384874795
"SDS9-0944",2,1.124952477
"TXR9-0902",2,0.555040174
"VTRS-1006",1,0.417653114
"WARM-1004",1,0.481172454
"NHRM-1004",1,0.956440769
"MNRF-0001",1,1.022570588
"CARO-1051",1,0.473823405
"PAS9-0924",1,0.970438981
"ORRF-0109",1,0.918527856
"ILLS-1068",1,1.081715052
"ILS9-0919",1,1.339622139
"MSRF-0003",1,0.993027146
"MTR9-0907",1,0.706772595
"MTRO-1069",1,0.530411296
"ILRO-1022",1,0.826268626
"MORM-1007",1,0.337453749
"MTSS-1291",1,1.441323897
"IALS-1052",1,1.013480029
"SDSS-1196",1,0.991620386
"FLS9-0929",2,1.23132318
"MSR9-0903",1,0.55207331
"SDSS-1203",1,0.70654444
"CALS-1087",1,0.260556309
"CALS-1108",1,0.418227865
"MTRM-1005",1,0.554010281
"NDR9-0906",1,0.717209503
"WVS9-0924",2,1.255756737
"WVSS-1041",1,1.039648199
"WVLS-1019",1,1.146985945
"TXRM-1021",1,0.930076354
"MNRF-0009",1,0.991668904
"MNSS-1174",1,1.399090718
"NERO-1043",1,0.834886603
"NVRO-1041",1,1.028453094
"WARM-1008",1,0.36406318
"COR9-0907",1,0.776020143
"CORM-1007",1,0.78951822
"MNRF-0003",1,1.240728377
"TXR9-0924",1,0.997857879
"ALLS-1037",1,1.309404583
"ALR9-0903",1,1.179001392
"MNRF-0010",1,1.196751273
"ORR9-0907",1,0.718605202
"MNRF-0006",1,1.325529956
"OKRO-1092",1,0.880263838
"ORR9-0901",1,1.102662106
"IDRO-1052",1,0.946567736
"VTRS-1013",1,0.929829242
"MNRF-0007",1,1.008031503
"OKRF-0002",1,1.127267933
"IDS9-0924",1,0.651373294
"ILSS-1118",1,0.532927584
"LAS9-0947",1,0
"PAR9-0901",1,1.044658212
"NVLS-1072",1,1.263431385
"WAR9-0909",1,0.794899461
"WARF-0108",1,1.308111498
"WARF-0109",1,0.873538443
"DESS-1092",1,0.828942787
"INRM-1003",1,0.428100675
"NESS-1134",1,0.331088426
"WIRF-0001",1,1.031915865
"LAS9-0945",2,1.110683084
"WARF-0110",1,0.811384063
"WAS9-0916",1,0.268128416
"MSS9-0919",1,1.153698518
"NYRF-0006",1,0.667537646
"ORR9-0906",1,0.626030996
"MER9-0905",1,0.29961003
"IAS9-0921",1,1.124769536
"NYR9-0914",1,1.054042438
"TXSS-1229",1,0.148319203
"CORF-0003",1,1.127082953
"MIRM-1001",1,0.891592824
"MSS9-0917",2,1.039145126
"OKS9-0941",1,0.948343105
"WVLS-1020",1,0.680365096
"ILS9-0924",1,0.73759704
"WIRF-0010",1,1.210692185
"INRM-1005",1,1.369121927
"NYRF-0004",1,1.133876297
"NYRM-1006",1,1.14722082
"CALS-1102",1,0.588327319
"CORF-0005",1,0.612514465
"MNSS-1168",1,1.557124894
"MOLS-1086",1,0.766627238
"MSR9-0908",1,1.239675554
"NDLS-1068",1,0.908559764
"NESS-1128",1,0.879462041
"OKSS-1429",1,0.140915139
"ORRM-1010",1,0.35989504
"PAR9-0909",1,0.629141504
"LAR9-0905",1,0.861788785
"MTR9-0921",1,0.713813663
"MTS9-0930",1,1.124038244
"SDRO-1070",1,0.778815695
"IAS9-0932",1,1.379153974
"WARM-1003",1,1.066004103
"MIR9-0909",1,1.044326637
"NYRF-0003",1,0.796131801
"RIS9-0911",1,0.294370749
"NDLS-1070",1,0.814121816
"WIRF-0009",1,0.667663546
"CORF-0002",1,0.910610836
"ILSS-1117",1,0.222760633
"MNS9-0931",1,1.421745879
"MOSS-1166",1,0.449152973
"NER9-0911",1,1.187263929
"ORSS-1175",1,1.13066169
"TXR9-0906",1,0.352089801
"MER9-0901",1,0.352157635
"MTS9-0933",1,0.69524132
"OKSS-1430",1,0.63282643
"PAS9-0915",1,0.878883189
"SDRO-1074",1,0.393992338
"MTRM-1001",1,0.634119143
"NYRM-1002",1,0.934623866
"DELS-1038",1,1.024362318
"WAR9-0904",1,1.05788711
"NDLS-1073",1,0.990925672
"TXLS-1120",1,0.626775098
"CORF-0004",1,0.844013817
"CALS-1099",1,1.078947327
"ILS9-0926",1,1.07267858
"MNRO-1050",1,0.706212125
"MSR9-0903",2,0.55207331
"IDRF-0101",1,1.156456964
"IDR9-0902",1,1.221507063
"IDRM-1003",1,1.275417108
"MSR9-0906",1,1.247881899
"CASS-1271",1,1.036963571
"KSR9-0915",1,1.279980695
"WARF-0107",1,1.003889493
"IDRM-1005",1,1.05439467
"PAS9-0914",1,0.73485157
"SCR9-0902",2,0.845882151
"SCS9-0920",2,1.342089856
"SCR9-0901",2,1.198650941
"NYRF-0001",1,1.029522816
"UTS9-0928",1,1.109589728
"NER9-0912",1,0.613985508
"NERO-1042",1,0.723708517
"ILS9-0919",2,0.956872956
"CORO-1034",1,1.067532599
"MSRF-0001",1,0.760780372
"MTLS-1139",1,0.600187232
"COR9-0904",1,0.390388811
"MELS-1049",1,1.193719732
"MELS-1053",1,0.948909517
"NYLS-1116",1,0.58499324
"SCRO-1014",1,0.881316575
"COLS-1061",1,1.154506406
"COS9-0930",1,0.71381859
"NYRF-0005",1,0.389629716
"NYRO-1060",1,0.485729287
"MOLS-1079",1,1.06105478
"MOR9-0904",1,1.015774949
"OKLS-1203",1,1.29728664
"ORS9-0940",1,1.063491043
"SCLS-1033",1,0.742273616
"ALR9-0906",1,0.904561332
"MERO-1027",1,1.196019854
"IDRF-0103",1,0.825170953
"IDRF-0104",1,1.026083478
"IDRF-0105",1,1.013621055
"MTR9-0902",1,0.246570861
"NYSS-1258",1,1.21352925
"IDRO-1040",1,0.830557539
"INR9-0901",1,0.505309775
"TXSS-1232",1,0.270853705
"NDLS-1079",1,1.100183045
"UTR9-0906",2,0.64973399
"ILRO-1024",1,0.515579595
"CALS-1106",1,1.136430796
"MERO-1026",1,1.33905017
"MTSS-1294",1,1.224957873
"NELS-1079",1,0.896576594
"WAR9-0905",1,1.142809069
"WVS9-0923",1,1.055658153
"NYSS-1239",1,0.10563687
"SDR9-0905",1,1.035841357
"SCRM-1002",1,0.399018096
"SCSS-1057",1,0.623186408
"INR9-0902",1,0.538651761
"NELS-1082",1,0.776028136
"GARM-1001",1,1.350528931
"MTR9-0911",1,0.507328267
"ORS9-0931",1,1.159426561
"ORS9-0936",1,1.398609023
"SDLS-1118",1,1.18071025
"TXSS-1224",1,1.497520128
"WYRM-1004",1,0.983392517
"ILRO-1019",1,1.357459905
"LARF-0001",1,1.072593647
"MES9-0910",1,1.02539253
"PAR9-0901",2,0.970039769
"MSS9-0914",1,0.966899106
"UTS9-0932",1,0.840094059
"NYRF-0002",1,0.864659694
"DES9-0905",1,0.845683736
"MTLS-1145",1,0.957473343
"GAR9-0911",1,0.534297157
"INRO-1026",1,0.776511008
"ILSS-1120",1,1.384561663
"NVLS-1074",1,0.783402287
"NDLS-1064",1,0.899157373
"MDLS-1039",1,0.559983502
"MER9-0902",1,1.059375831
"MSLS-1037",1,0.962322911
"WIR9-0914",1,0.599614348
"WIRM-1004",1,0.599614348
"WYR9-0908",1,1.282137926
"WYS9-0937",1,1.299093129
"WVR9-0904",2,0.732807651
"WVRO-1007",1,1.044382618
"MTLS-1142",1,0.839314831
"SCS9-0923",1,0.417049607
"WAR9-0907",1,1.016756235
"NYR9-0905",1,0.46845825
"ILSS-1124",1,1.101506434
"WYLS-1102",1,1.299901421
"WYLS-1097",1,1.431018925
"MOLS-1084",1,0.430562444
"MORO-1046",1,0.687329713
"NHS9-0911",2,0.515848125
"SDLS-1119",1,1.154036025
"SDR9-0903",1,0.752399307
"CTLS-1044",1,1.172161754
"WYS9-0938",1,1.111571476
"NHRM-1001",1,0.781301926
"MTRF-0109",1,0.930009582
"TNLS-1034",1,1.05281989
"TNS9-0920",1,1.058810588
"TNSS-1065",1,0.503096755
"AZRO-1028",1,0.514142865
"IDSS-1115",1,1.233055748
"IDSS-1143",1,0.555297994
"IDLS-1064",1,0.896754227
"IDSS-1129",1,1.101633363
"IDS9-0927",1,1.141095678
"IDS9-0923",1,1.184604341
"CTRO-1020",1,0.681302555
"WYRO-1042",1,0.336772477
"WIRM-1003",1,0.956730475
"TNS9-0926",1,0.266458826
"TNSS-1064",1,0.767098107
"SCSS-1072",1,0.734244431
"SCSS-1059",1,0.885575363
"DER9-0902",1,0.727031854
"MTR9-0914",1,0.989038751
"INRM-1004",1,1.068646144
"NJRM-1003",1,0.77297234
"WYS9-0926",1,1.090540193
"ILR9-0909",1,0.727835427
"TXLS-1131",1,1.108610733
"WIRM-1005",1,0.593894999
"CAR9-0908",1,0.563782587
"MIR9-0906",1,1.047274264
"TNS9-0923",1,0.615996721
"TNSS-1072",1,0.140408642
"CASS-1297",1,0.913786503
"MTLS-1136",1,1.235785314
"MTRM-1006",1,1.00912062
"MTR9-0910",1,1.135260697
"OKS9-0941",2,0.853508795
"RILS-1023",1,0.375906646
"RIS9-0912",1,0.527328512
"NER9-0914",1,0.108360037
"NERO-1037",1,0.716180458
"WYR9-0914",1,0.829738166
"IDLS-1068",1,0.812847517
"INR9-0903",1,0.97106934
"MNS9-0939",1,1.33315908
"MIRO-1021",1,0.91778493
"WYR9-0911",1,0.959014628
"WYRM-1003",1,0.714784395
"WVR9-0901",1,0.694085475
"GAR9-0901",2,1.222127325
"ILS9-0928",1,1.192947775
"WIRM-1001",1,0.355807758
"CAR9-0901",1,0.607713275
"CARM-1004",1,0.487241184
"MTS9-0940",1,1.3530654
"SCS9-0921",2,0.767146229
"SDRO-1077",1,1.237033295
"UTRO-1036",1,0.995546533
"TXLS-1115",1,1.353712726
"WYS9-0933",1,1.062012329
"WYSS-1212",1,0.336759981
"MOS9-0934",1,0.718271891
"MOSS-1165",1,0.910243975
"CTLS-1045",1,0.587065733
"DER9-0901",1,0.606352079
"MTRF-0008",1,0.887260238
"TNR9-0903",1,0.463519156
"TNRM-1003",1,0.463121906
"WVRF-0006",1,0.439340721
"GARM-1004",1,0.944537781
"NERM-1001",1,0.556842673
"NERM-1005",1,0.479011081
"WYRF-0101",1,0.555650819
"MIR9-0904",1,1.001398339
"WAS9-0916",2,0.268128416
"WIR9-0907",1,0.445012382
"IAR9-0914",1,0.368987394
"NHR9-0901",2,0.518471686
"TXS9-0938",1,0.721989662
"MTRM-1010",1,0.670966326
"MTR9-0903",1,0.101699709
"WYS9-0936",1,1.108118173
"INRO-1025",1,1.272236068
"CTRO-1022",1,0.361146883
"TNRO-1014",1,0.366442924
"WYLS-1104",1,0.838690292
"WYLS-1108",1,0.838457666
"IAR9-0901",1,0.447256399
"TNS9-0924",1,0.772528004
"TNSS-1074",1,0.555230877
"CASS-1183",1,0.852049449
"CASS-1313",1,1.022672029
"COS9-0927",1,0.651354748
"IDLS-1081",1,1.294390855
"IDS9-0929",1,0.771070966
"RIR9-0902",1,1.032316586
"WYR9-0915",1,1.148173091
"WYLS-1085",1,0.818457079
"CTR9-0906",1,0.213940972
"ORRO-1062",1,0.929516865
"MTR9-0915",1,0.801285149
"IARO-1016",1,0.548025446
"COR9-0902",2,0.957807228
"CASS-1357",1,0.354997107
"MOR9-0907",1,1.20209321
"MTRF-0007",1,1.386294234
"MTRF-0106",1,0.867664953
"MTRF-0107",1,1.285622327
"MTRF-0117",1,1.098682541
"IDRO-1056",1,0.59374434
"LAR9-0901",1,0.681674803
"LAR9-0906",1,0.451292303
"MNS9-0936",1,1.290180518
"NDLS-1077",1,1.101768721
"CTR9-0901",1,0.480008523
"CTRF-0001",1,1.022184832
"WYR9-0905",1,1.342906854
"MTSS-1305",1,1.244805337
"PASS-1168",1,1.044311978
"ILRM-1001",1,0.959454201
"CASS-1350",1,0.741355713
